id,STRUCTURE PRESCRIPTRICE,PLATEFORME,year,month,region,ORIENTATION,NATURE_DIFF,age,tranche_age,situation,adulte_foyer,pers_a_charge,PROF,LOGEMENT,REVENUS,cat_rev,CHARGES,cat_charges,CREDITS,cat_credit,IMPAYES_DEBUT,cat_impayes,RAV_ouverture,cat_RAV_ouverture,RAV_UC,cat_RAV_UC,nb_credits,CRD,gain_mediation,nb_amort,crd_amort,nb_renouv,crd_renouv,nb_immo,crd_immo,nb_rac,crd_rac,nb_autres,crd_autres,nb_decouvert,crd_decouvert,moy_eco_jour,cat_moy_eco_jour
6702,PRESCRIPTEUR13,social,2018,7,HAUTS DE France,Accompagnement,Difficultés de Gestion,30,35-34ans,concubinage,2,0,employé,locataire,1500,1150€-1500€,1086,1001€-1500€,211,1€-499€,1086,1000€-1500€,203,B,"135,333",B,1,3350,\N,0,\N,1,3350,0,\N,0,\N,0,\N,0,\N,"-14,7167",Négatif
3478,PRESCRIPTEUR35,bancaire,2016,9,HAUTS DE France,Surendettement,Accident de la vie,\N,Non Renseigne,marie,2,1,employé,proprietaire,1228,1150€-1500€,591,500€-1000€,681,500€-1000€,\N,Non Renseigne,-44,C,"-24,4444",C,4,14945,\N,2,13190,2,1755,0,\N,0,\N,0,\N,0,\N,"-0,488889",Négatif
1475,PRESCRIPTEUR10,bancaire,2015,6,ILE-DE-FRANCE,Surendettement,Mauvaise gestion,44,40-44ans,marie,2,3,\N,locataire,3140,3001€-3500€,1466,1001€-1500€,1562,1501€-2000€,\N,Non Renseigne,112,B,"46,6667",C,10,33161,\N,3,22709,7,10452,0,\N,0,\N,0,\N,0,\N,"0,746667","0a2,99€"
7303,PRESCRIPTEUR26,social,2018,10,ILE-DE-FRANCE,Surendettement,Endettement,58,55-64ans,celibataire,1,0,fonctionnaire,locataire,2682,2501€-3000€,1816,1501€-2000€,898,500€-1000€,1816,1501€-2000€,-32,C,-32,C,4,20925,\N,0,\N,4,20925,0,\N,0,\N,0,\N,0,\N,"-61,6",Négatif
4872,PRESCRIPTEUR18,social,2017,6,BRETAGNE,Surendettement,Endettement,35,40-44ans,marie,2,3,employé,locataire,2421,2001€-2500€,1443,1001€-1500€,520,500€-1000€,1443,1000€-1500€,458,A,"190,833",B,2,20000,\N,2,20000,0,\N,0,\N,0,\N,0,\N,0,\N,"-6,56667",Négatif
2435,PRESCRIPTEUR44,bancaire,2016,3,GRAND EST,Accompagnement,Accident de la vie,\N,Non Renseigne,marie,2,0,chomeur,proprietaire,3060,3001€-3500€,1026,1001€-1500€,1749,1501€-2000€,\N,Non Renseigne,285,B,190,B,6,39575,\N,1,4000,4,9575,1,26000,0,\N,0,\N,0,\N,"4,75","3a5,99€"
3787,PRESCRIPTEUR43,social,2016,11,HAUTS DE France,Surendettement,Endettement,34,35-34ans,celibataire,1,1,employé,locataire,1380,1150€-1500€,833,500€-1000€,0,0€ /aucun,\N,Non Renseigne,547,A,"420,769",A,1,24000,\N,0,\N,0,\N,0,\N,0,\N,1,24000,0,\N,"9,11667","6a9,99€"
1573,PRESCRIPTEUR10,bancaire,2015,8,NORMANDIE,Surendettement,Réaménagement,52,45-54ans,veuf,2,0,employé,locataire,1136,<1150€,805,500€-1000€,440,1€-499€,\N,Non Renseigne,-109,C,"-72,6667",C,5,10698,\N,2,5025,3,5673,0,\N,0,\N,0,\N,0,\N,"-1,81667",Négatif
2686,PRESCRIPTEUR59,social,2016,4,HAUTS DE France,Accompagnement,Difficultés de Gestion,\N,Non Renseigne,marie,2,0,autre,locataire,1595,1501€-2000€,852,500€-1000€,255,1€-499€,\N,Non Renseigne,488,A,"325,333",B,2,4950,\N,2,4950,0,\N,0,\N,0,\N,0,\N,0,\N,"8,13333","6a9,99€"
6202,PRESCRIPTEUR23,social,2018,3,GRAND EST,Accompagnement,Difficultés de Gestion,54,45-54ans,divorce,1,1,chomeur,locataire,1243,1150€-1500€,863,500€-1000€,294,1€-499€,863,500€-1000€,86,C,"66,1538",C,3,8615,\N,1,7415,2,1200,0,\N,0,\N,0,\N,0,\N,"-12,95",Négatif
3524,PRESCRIPTEUR7,bancaire,2016,10,HAUTS DE France,Surendettement,Endettement,71,65-75ans,marie,2,0,retraité,locataire,4180,4001€-4500€,1686,1501€-2000€,2339,2001€-2500€,\N,Non Renseigne,155,B,"103,333",B,8,16005,\N,3,3,4,16001,0,\N,0,\N,1,1,0,\N,"2,58333","0a2,99€"
2448,PRESCRIPTEUR69,social,2016,3,GRAND EST,Accompagnement,Endettement,40,40-44ans,marie,2,2,employé,locataire,2814,2501€-3000€,1280,1001€-1500€,552,500€-1000€,\N,Non Renseigne,982,A,"467,619",A,7,212956,\N,3,12792,2,1354,2,198810,0,\N,0,\N,0,\N,"8,18333","6a9,99€"
4953,PRESCRIPTEUR6,bancaire,2017,7,ILE-DE-FRANCE,Accompagnement,Accident de la vie,\N,<25ans,marie,2,3,employé,proprietaire,3528,3501€-4000€,918,500€-1000€,1433,1000€-1500€,\N,Non Renseigne,1177,A,"490,417",A,7,67539,\N,3,67129,4,410,0,\N,0,\N,0,\N,0,\N,"7,84667","6a9,99€"
4853,PRESCRIPTEUR32,bancaire,2017,6,GRAND EST,Surendettement,Difficultés de Gestion,44,40-44ans,celibataire,1,0,chomeur,locataire,1411,1150€-1500€,601,500€-1000€,162,1€-499€,\N,Non Renseigne,648,A,648,A,1,9000,\N,1,9000,0,\N,0,\N,0,\N,0,\N,0,\N,"21,6",15€et+
6230,PRESCRIPTEUR18,social,2018,3,ILE-DE-FRANCE,Surendettement,Endettement,49,45-54ans,celibataire,1,0,\N,locataire,1300,1150€-1500€,830,500€-1000€,163,1€-499€,830,500€-1000€,307,B,307,B,1,37612,\N,1,37612,0,\N,0,\N,0,\N,0,\N,0,\N,"-17,4333",Négatif
955,PRESCRIPTEUR10,bancaire,2014,9,PAYS DE LA LOIRE,Aucune,Surendettement,\N,Non Renseigne,divorce,1,0,retraité,locataire,1138,<1150€,1059,1001€-1500€,458,1€-499€,\N,Non Renseigne,-379,C,-379,C,3,17000,\N,1,5500,2,11500,0,\N,0,\N,0,\N,0,\N,"-12,6333",Négatif
325,PRESCRIPTEUR10,bancaire,2013,2,NORMANDIE,Accompagnement,Surendettement,\N,Non Renseigne,marie,2,0,retraité,locataire,1760,1501€-2000€,0,<500€,158,1€-499€,\N,Non Renseigne,1602,A,1068,A,1,6639,\N,1,6639,0,\N,0,\N,0,\N,0,\N,0,\N,"26,7",15€et+
7698,PRESCRIPTEUR35,bancaire,2018,12,PAYS DE LA LOIRE,Surendettement,Difficultés de Gestion,71,65-75ans,divorce,1,0,retraité,gratuit,1600,1501€-2000€,348,<500€,2090,2001€-2500€,\N,Non Renseigne,-838,C,-838,C,13,51079,\N,8,33852,5,17227,0,\N,0,\N,0,\N,0,\N,"-27,9333",Négatif
32,PRESCRIPTEUR10,bancaire,2011,10,AUVERGNE RHONE ALPES,Accompagnement,Réaménagement,\N,Non Renseigne,veuf,2,0,autre,locataire,928,<1150€,372,<500€,96,1€-499€,\N,Non Renseigne,460,A,"306,667",B,3,3000,\N,0,\N,2,2500,0,\N,0,\N,0,\N,1,500,"7,66667","6a9,99€"
994,PRESCRIPTEUR41,bancaire,2014,10,GRAND EST,Accompagnement,Surendettement,\N,Non Renseigne,marie,2,3,fonctionnaire,proprietaire,0,<1150€,0,<500€,1180,1000€-1500€,\N,Non Renseigne,-1180,C,"-491,667",C,6,122451,\N,1,5400,4,5051,1,112000,0,\N,0,\N,0,\N,"-7,86667",Négatif
6954,PRESCRIPTEUR48,social,2018,8,BRETAGNE,Accompagnement,Endettement,74,65-75ans,marie,2,0,retraité,proprietaire,2000,1501€-2000€,487,<500€,70,1€-499€,487,1€-499€,1443,A,962,A,1,2000,\N,0,\N,1,2000,0,\N,0,\N,0,\N,0,\N,"15,9333",15€et+
5835,PRESCRIPTEUR72,bancaire,2018,1,ILE-DE-FRANCE,Autres Procédures Collectives,Difficultés de Gestion,36,40-44ans,marie,2,4,chomeur,locataire,3464,3001€-3500€,1593,1501€-2000€,469,1€-499€,\N,Non Renseigne,1402,A,"519,259",A,4,14728,\N,3,14328,1,400,0,\N,0,\N,0,\N,0,\N,"7,78889","6a9,99€"
6409,PRESCRIPTEUR43,social,2018,5,BOURGOGNE FRANCHE COMTE,Accompagnement,Endettement,63,55-64ans,divorce,1,0,retraité,locataire,3000,2501€-3000€,1116,1001€-1500€,1300,1000€-1500€,1116,1000€-1500€,584,A,584,A,1,41600,\N,0,\N,0,\N,0,\N,0,\N,1,41600,0,\N,"-17,7333",Négatif
4650,PRESCRIPTEUR10,bancaire,2017,5,GRAND EST,Surendettement,Cessation Paiement,62,55-64ans,marie,2,0,retraité,locataire,2044,2001€-2500€,1103,1001€-1500€,1328,1000€-1500€,\N,Non Renseigne,-387,C,-258,C,7,52523,\N,3,37803,4,14720,0,\N,0,\N,0,\N,0,\N,"-6,45",Négatif
3811,PRESCRIPTEUR23,social,2016,11,HAUTS DE France,Accompagnement,Endettement,35,40-44ans,divorce,1,1,employé,locataire,1353,1150€-1500€,736,500€-1000€,486,1€-499€,\N,Non Renseigne,131,B,"100,769",B,2,29600,\N,1,26000,1,3600,0,\N,0,\N,0,\N,0,\N,"2,18333","0a2,99€"
5435,PRESCRIPTEUR5,bancaire,2017,10,BOURGOGNE FRANCHE COMTE,Surendettement,Endettement,61,55-64ans,veuf,2,0,chomeur,proprietaire,993,<1150€,424,<500€,496,1€-499€,\N,Non Renseigne,73,C,"48,6667",C,3,5130,\N,2,1130,1,4000,0,\N,0,\N,0,\N,0,\N,"1,21667","0a2,99€"
5797,PRESCRIPTEUR35,bancaire,2018,1,HAUTS DE France,Surendettement,Difficultés de Gestion,57,55-64ans,marie,2,0,employé,locataire,2730,2501€-3000€,1682,1501€-2000€,977,500€-1000€,\N,Non Renseigne,71,C,"47,3333",C,3,53786,\N,2,50286,1,3500,0,\N,0,\N,0,\N,0,\N,"1,18333","0a2,99€"
5780,PRESCRIPTEUR7,bancaire,2017,12,HAUTS DE France,Surendettement,Endettement,49,45-54ans,marie,2,3,employé,proprietaire,3592,3501€-4000€,677,500€-1000€,1710,1501€-2000€,\N,Non Renseigne,1205,A,"502,083",A,14,113632,\N,9,3398,4,13120,0,\N,1,97114,0,\N,0,\N,"8,03333","6a9,99€"
6277,PRESCRIPTEUR40,social,2018,4,AUVERGNE RHONE ALPES,Accompagnement,Accident de la vie,62,55-64ans,celibataire,1,0,fonctionnaire,locataire,1833,1501€-2000€,1069,1001€-1500€,405,1€-499€,1069,1000€-1500€,359,B,359,B,2,9736,\N,2,9736,0,\N,0,\N,0,\N,0,\N,0,\N,"-23,6667",Négatif
4031,PRESCRIPTEUR50,social,2017,1,PROVENCE-ALPES-COTE-D'AZUR,Surendettement,Endettement,67,65-75ans,divorce,1,0,retraité,locataire,1517,1501€-2000€,1055,1001€-1500€,159,1€-499€,1055,1000€-1500€,303,B,303,B,1,13356,\N,0,\N,0,\N,0,\N,0,\N,1,13356,0,\N,"-25,0667",Négatif
2914,PRESCRIPTEUR44,bancaire,2016,6,GRAND EST,Accompagnement,Endettement,60,55-64ans,concubinage,2,1,employé,locataire,2958,2501€-3000€,1542,1501€-2000€,490,1€-499€,\N,Non Renseigne,926,A,"514,444",A,3,9200,\N,2,7500,1,1700,0,\N,0,\N,0,\N,0,\N,"10,2889","10a14,99€"
3598,PRESCRIPTEUR6,bancaire,2016,10,ILE-DE-FRANCE,Accompagnement,Difficultés de Gestion,42,40-44ans,divorce,1,3,fonctionnaire,locataire,2220,2001€-2500€,1229,1001€-1500€,427,1€-499€,\N,Non Renseigne,564,A,"296,842",B,4,7390,\N,0,\N,4,7390,0,\N,0,\N,0,\N,0,\N,"4,7","3a5,99€"
4677,PRESCRIPTEUR60,social,2017,5,OCCITANIE,Surendettement,Difficultés de Gestion,30,35-34ans,concubinage,2,2,employé,locataire,2267,2001€-2500€,1652,1501€-2000€,489,1€-499€,1652,1501€-2000€,126,B,60,C,3,15267,\N,1,3500,0,\N,0,\N,0,\N,1,3656,1,8111,"-12,7167",Négatif
5354,PRESCRIPTEUR22,bancaire,2017,10,NORMANDIE,Surendettement,Endettement,\N,Non Renseigne,marie,2,3,chomeur,proprietaire,2900,2501€-3000€,670,500€-1000€,2129,2001€-2500€,\N,Non Renseigne,101,B,"42,0833",C,9,154849,\N,4,18751,4,16098,1,120000,0,\N,0,\N,0,\N,"0,673333","0a2,99€"
757,PRESCRIPTEUR10,bancaire,2014,2,ILE-DE-FRANCE,Surendettement,Surendettement,\N,Non Renseigne,divorce,1,0,fonctionnaire,gratuit,1200,1150€-1500€,1381,1001€-1500€,805,500€-1000€,\N,Non Renseigne,-986,C,-986,C,3,14000,\N,3,14000,0,\N,0,\N,0,\N,0,\N,0,\N,"-32,8667",Négatif
6206,PRESCRIPTEUR22,bancaire,2018,3,HAUTS DE France,Accompagnement,Accident de la vie,70,65-75ans,veuf,2,0,retraité,proprietaire,2140,2001€-2500€,1187,1001€-1500€,270,1€-499€,\N,Non Renseigne,683,A,"455,333",A,2,3000,\N,2,3000,0,\N,0,\N,0,\N,0,\N,0,\N,"11,3833","10a14,99€"
5082,PRESCRIPTEUR35,bancaire,2017,8,NORMANDIE,Surendettement,Endettement,56,55-64ans,celibataire,1,0,fonctionnaire,locataire,1474,1150€-1500€,833,500€-1000€,598,500€-1000€,\N,Non Renseigne,43,C,43,C,4,21088,\N,1,8112,2,5976,0,\N,0,\N,1,7000,0,\N,"1,43333","0a2,99€"
3361,PRESCRIPTEUR10,bancaire,2016,9,NORMANDIE,Surendettement,Difficultés de Gestion,44,40-44ans,concubinage,2,3,employé,locataire,1800,1501€-2000€,1009,1001€-1500€,640,500€-1000€,\N,Non Renseigne,151,B,"62,9167",C,1,20000,\N,1,20000,0,\N,0,\N,0,\N,0,\N,0,\N,"1,00667","0a2,99€"
6326,PRESCRIPTEUR13,social,2018,4,ILE-DE-FRANCE,Accompagnement,Endettement,34,35-34ans,marie,2,2,\N,locataire,2142,2001€-2500€,1185,1001€-1500€,553,500€-1000€,1185,1000€-1500€,404,A,"192,381",B,3,22780,\N,2,21300,1,1480,0,\N,0,\N,0,\N,0,\N,"-6,50833",Négatif
3594,PRESCRIPTEUR51,social,2016,10,HAUTS DE France,Accompagnement,Impayés,32,35-34ans,concubinage,2,2,employé,locataire,2139,2001€-2500€,1010,1001€-1500€,326,1€-499€,\N,Non Renseigne,803,A,"382,381",B,2,9000,\N,0,\N,1,2000,0,\N,1,7000,0,\N,0,\N,"6,69167","6a9,99€"
1490,PRESCRIPTEUR17,bancaire,2015,6,HAUTS DE France,Surendettement,Impayés,\N,Non Renseigne,divorce,1,1,employé,locataire,1227,1150€-1500€,890,500€-1000€,368,1€-499€,\N,Non Renseigne,-31,C,"-23,8462",C,2,11660,\N,1,8543,1,3117,0,\N,0,\N,0,\N,0,\N,"-0,516667",Négatif
7362,PRESCRIPTEUR10,bancaire,2018,10,CENTRE,Surendettement,Difficultés de Gestion,54,45-54ans,divorce,1,0,chomeur,locataire,1060,<1150€,598,500€-1000€,410,1€-499€,\N,Non Renseigne,52,C,52,C,3,5480,\N,1,3500,1,1500,0,\N,0,\N,1,480,0,\N,"1,73333","0a2,99€"
6745,PRESCRIPTEUR17,bancaire,2018,7,PROVENCE-ALPES-COTE-D'AZUR,Surendettement,Difficultés de Gestion,82,75ans_et+,celibataire,1,0,retraité,locataire,1560,1501€-2000€,1045,1001€-1500€,163,1€-499€,\N,Non Renseigne,352,B,352,B,2,4500,\N,0,\N,2,4500,0,\N,0,\N,0,\N,0,\N,"11,7333","10a14,99€"
6423,PRESCRIPTEUR86,social,2018,5,CENTRE,Surendettement,Endettement,37,40-44ans,marie,2,2,\N,proprietaire,2316,2001€-2500€,1080,1001€-1500€,1264,1000€-1500€,1080,1000€-1500€,-28,C,"-13,3333",C,4,151765,\N,2,9565,0,\N,2,142200,0,\N,0,\N,0,\N,"-9,23333",Négatif
6913,PRESCRIPTEUR101,bancaire,2018,8,ILE-DE-FRANCE,Accompagnement,\N,47,45-54ans,marie,2,1,\N,locataire,1700,1501€-2000€,206,<500€,959,500€-1000€,\N,Non Renseigne,535,A,"297,222",B,6,41522,\N,3,9978,2,4160,0,\N,1,27384,0,\N,0,\N,"5,94444","3a5,99€"
7849,PRESCRIPTEUR51,social,2019,1,PROVENCE-ALPES-COTE-D'AZUR,Accompagnement,Endettement,60,55-64ans,divorce,1,0,employé,proprietaire,1458,1150€-1500€,596,500€-1000€,558,500€-1000€,596,500€-1000€,304,B,304,B,4,75825,\N,1,3000,1,3600,2,69225,0,\N,0,\N,0,\N,"-9,73333",Négatif
2813,PRESCRIPTEUR58,social,2016,5,ILE-DE-FRANCE,Accompagnement,Accident de la vie,40,40-44ans,divorce,1,0,employé,gratuit,1477,1150€-1500€,233,<500€,155,1€-499€,233,1€-499€,1089,A,1089,A,1,1500,\N,1,1500,0,\N,0,\N,0,\N,0,\N,0,\N,"28,5333",15€et+
4284,PRESCRIPTEUR16,bancaire,2017,3,AUVERGNE RHONE ALPES,Accompagnement,Difficultés de Gestion,64,55-64ans,divorce,1,0,retraité,proprietaire,906,<1150€,385,<500€,451,1€-499€,\N,Non Renseigne,70,C,70,C,2,23500,\N,1,20000,1,3500,0,\N,0,\N,0,\N,0,\N,"2,33333","0a2,99€"
3606,PRESCRIPTEUR18,social,2016,10,OCCITANIE,Accompagnement,\N,37,40-44ans,concubinage,2,0,employé,locataire,2507,2501€-3000€,1465,1001€-1500€,465,1€-499€,\N,Non Renseigne,577,A,"384,667",B,3,1967,\N,3,1967,0,\N,0,\N,0,\N,0,\N,0,\N,"9,61667","6a9,99€"
4893,PRESCRIPTEUR22,bancaire,2017,6,ILE-DE-FRANCE,Surendettement,Endettement,38,40-44ans,concubinage,2,3,employé,locataire,2645,2501€-3000€,1728,1501€-2000€,1962,1501€-2000€,\N,Non Renseigne,-1045,C,"-435,417",C,11,57894,\N,1,6000,7,13656,0,\N,2,32838,0,\N,1,5400,"-6,96667",Négatif
2824,PRESCRIPTEUR72,bancaire,2016,5,ILE-DE-FRANCE,Accompagnement,Endettement,\N,Non Renseigne,divorce,1,0,retraité,locataire,1292,1150€-1500€,741,500€-1000€,351,1€-499€,\N,Non Renseigne,200,B,200,B,3,6430,\N,1,430,2,6000,0,\N,0,\N,0,\N,0,\N,"6,66667","6a9,99€"
4781,PRESCRIPTEUR10,bancaire,2017,6,NORMANDIE,Surendettement,Endettement,65,65-75ans,celibataire,1,0,retraité,locataire,1516,1501€-2000€,1118,1001€-1500€,588,500€-1000€,\N,Non Renseigne,-190,C,-190,C,4,24754,\N,1,4113,3,20641,0,\N,0,\N,0,\N,0,\N,"-6,33333",Négatif
2747,PRESCRIPTEUR10,bancaire,2016,4,AUVERGNE RHONE ALPES,Mediation,Endettement,53,45-54ans,marie,2,0,\N,locataire,3850,3501€-4000€,1883,1501€-2000€,2060,2001€-2500€,\N,Non Renseigne,-93,C,-62,C,11,71554,\N,2,32535,9,39019,0,\N,0,\N,0,\N,0,\N,"-1,55",Négatif
6159,PRESCRIPTEUR23,social,2018,3,NORMANDIE,Surendettement,Endettement,68,65-75ans,marie,2,0,retraité,locataire,2039,2001€-2500€,1231,1001€-1500€,502,500€-1000€,\N,Non Renseigne,306,B,204,B,1,43435,\N,0,\N,0,\N,0,\N,0,\N,1,43435,0,\N,"5,1","3a5,99€"
5538,PRESCRIPTEUR96,bancaire,2017,11,NORMANDIE,Surendettement,\N,66,65-75ans,marie,2,0,\N,proprietaire,2198,2001€-2500€,585,500€-1000€,1211,1000€-1500€,\N,Non Renseigne,402,A,268,B,5,138775,\N,3,131927,2,6848,0,\N,0,\N,0,\N,0,\N,"6,7","6a9,99€"
7573,PRESCRIPTEUR10,bancaire,2018,12,HAUTS DE France,Accompagnement,Difficultés de Gestion,58,55-64ans,celibataire,1,0,employé,proprietaire,1602,1501€-2000€,724,500€-1000€,261,1€-499€,\N,Non Renseigne,617,A,617,A,1,10877,\N,0,\N,0,\N,0,\N,1,10877,0,\N,0,\N,"20,5667",15€et+
275,PRESCRIPTEUR2,bancaire,2012,12,ILE-DE-FRANCE,Aucune,Surendettement,\N,Non Renseigne,concubinage,2,0,fonctionnaire,locataire,2890,2501€-3000€,362,<500€,1752,1501€-2000€,\N,Non Renseigne,776,A,"517,333",A,7,90527,\N,3,69278,4,21249,0,\N,0,\N,0,\N,0,\N,"12,9333","10a14,99€"
5672,PRESCRIPTEUR72,bancaire,2017,12,NOUVELLE AQUITAINE,Surendettement,Endettement,49,45-54ans,celibataire,1,0,\N,locataire,1800,1501€-2000€,1029,1001€-1500€,560,500€-1000€,\N,Non Renseigne,211,B,211,B,3,13000,\N,0,\N,3,13000,0,\N,0,\N,0,\N,0,\N,"7,03333","6a9,99€"
1333,PRESCRIPTEUR7,bancaire,2015,4,NOUVELLE AQUITAINE,Accompagnement,Mauvaise gestion,\N,Non Renseigne,concubinage,2,2,fonctionnaire,proprietaire,2875,2501€-3000€,1472,1001€-1500€,930,500€-1000€,\N,Non Renseigne,473,A,"225,238",B,2,87000,\N,0,\N,1,1000,1,86000,0,\N,0,\N,0,\N,"3,94167","3a5,99€"
3007,PRESCRIPTEUR2,bancaire,2016,6,PROVENCE-ALPES-COTE-D'AZUR,Surendettement,Endettement,68,65-75ans,marie,2,0,\N,proprietaire,2002,2001€-2500€,1191,1001€-1500€,617,500€-1000€,\N,Non Renseigne,194,B,"129,333",B,4,36500,\N,2,29500,2,7000,0,\N,0,\N,0,\N,0,\N,"3,23333","3a5,99€"
1154,PRESCRIPTEUR6,bancaire,2014,12,GRAND EST,Accompagnement,Crédits renouvelables récurrents,\N,Non Renseigne,celibataire,1,0,employé,gratuit,1794,1501€-2000€,471,<500€,495,1€-499€,\N,Non Renseigne,828,A,828,A,3,24393,\N,1,18841,2,5552,0,\N,0,\N,0,\N,0,\N,"27,6",15€et+
5788,PRESCRIPTEUR9,social,2017,12,BOURGOGNE FRANCHE COMTE,Accompagnement,Endettement,72,65-75ans,marie,2,0,retraité,proprietaire,2205,2001€-2500€,787,500€-1000€,818,500€-1000€,787,500€-1000€,600,A,400,A,3,20400,\N,2,17400,0,\N,0,\N,0,\N,1,3000,0,\N,"-3,11667",Négatif
3402,PRESCRIPTEUR35,bancaire,2016,9,NORMANDIE,Accompagnement,Endettement,\N,Non Renseigne,marie,2,0,fonctionnaire,proprietaire,3025,3001€-3500€,901,500€-1000€,2190,2001€-2500€,\N,Non Renseigne,-66,C,-44,C,5,111274,\N,4,99874,1,11400,0,\N,0,\N,0,\N,0,\N,"-1,1",Négatif
84,PRESCRIPTEUR17,bancaire,2012,2,OCCITANIE,Accompagnement,Multiendettement,\N,Non Renseigne,marie,2,4,autre,proprietaire,4982,4501€-5000€,735,500€-1000€,1835,1501€-2000€,\N,Non Renseigne,2412,A,"893,333",A,10,33329,\N,0,\N,10,33329,0,\N,0,\N,0,\N,0,\N,"13,4","10a14,99€"
5089,PRESCRIPTEUR40,social,2017,8,OCCITANIE,Accompagnement,Difficultés de Gestion,33,35-34ans,divorce,1,1,fonctionnaire,proprietaire,2560,2501€-3000€,469,<500€,1270,1000€-1500€,469,1€-499€,821,A,"631,538",A,3,233960,\N,2,12200,0,\N,1,221760,0,\N,0,\N,0,\N,"5,86667","3a5,99€"
6192,PRESCRIPTEUR73,social,2018,3,NOUVELLE AQUITAINE,Surendettement,Endettement,53,45-54ans,celibataire,1,0,employé,locataire,1800,1501€-2000€,1795,1501€-2000€,600,500€-1000€,1795,1501€-2000€,-595,C,-595,C,3,24700,\N,1,12000,2,12700,0,\N,0,\N,0,\N,0,\N,"-79,6667",Négatif
5307,PRESCRIPTEUR10,bancaire,2017,9,CENTRE,Surendettement,Endettement,60,55-64ans,veuf,2,0,fonctionnaire,locataire,2273,2001€-2500€,1656,1501€-2000€,2887,2501€-3000€,\N,Non Renseigne,-2270,C,"-1513,33",C,14,74493,\N,2,7197,11,61436,0,\N,0,\N,1,5860,0,\N,"-37,8333",Négatif
4918,PRESCRIPTEUR13,social,2017,6,GRAND EST,Accompagnement,Endettement,40,40-44ans,celibataire,1,3,employé,proprietaire,2190,2001€-2500€,642,500€-1000€,1,1€-499€,\N,Non Renseigne,1547,A,"814,211",A,1,8000,\N,0,\N,0,\N,0,\N,0,\N,1,8000,0,\N,"12,8917","10a14,99€"
4670,PRESCRIPTEUR13,social,2017,5,HAUTS DE France,Surendettement,Endettement,46,45-54ans,divorce,1,1,employé,locataire,2171,2001€-2500€,1133,1001€-1500€,632,500€-1000€,\N,Non Renseigne,406,A,"312,308",B,1,46768,\N,0,\N,0,\N,0,\N,0,\N,1,46768,0,\N,"6,76667","6a9,99€"
6915,PRESCRIPTEUR35,bancaire,2018,8,NOUVELLE AQUITAINE,Mediation,Endettement,\N,Non Renseigne,marie,2,0,retraité,proprietaire,3137,3001€-3500€,874,500€-1000€,1656,1501€-2000€,\N,Non Renseigne,607,A,"404,667",A,7,86119,1321,4,15282,2,5800,0,\N,1,65000,0,\N,0,\N,"10,6167","10a14,99€"
4749,PRESCRIPTEUR10,bancaire,2017,6,NORMANDIE,Surendettement,Impayés,57,55-64ans,celibataire,1,0,chomeur,locataire,1089,<1150€,804,500€-1000€,358,1€-499€,\N,Non Renseigne,-73,C,-73,C,6,11700,\N,2,4100,3,6400,0,\N,0,\N,1,1200,0,\N,"-2,43333",Négatif
350,PRESCRIPTEUR10,bancaire,2013,3,PAYS DE LA LOIRE,Aucune,Surendettement,\N,Non Renseigne,concubinage,2,0,chomeur,locataire,1095,<1150€,615,500€-1000€,979,500€-1000€,\N,Non Renseigne,-499,C,"-332,667",C,9,29863,\N,3,23766,3,5206,0,\N,0,\N,0,\N,3,891,"-8,31667",Négatif
6597,PRESCRIPTEUR17,bancaire,2018,6,CENTRE,Accompagnement,Endettement,33,35-34ans,celibataire,1,0,employé,gratuit,1550,1501€-2000€,244,<500€,999,500€-1000€,\N,Non Renseigne,307,B,307,B,6,42839,\N,1,8363,4,16308,0,\N,1,18168,0,\N,0,\N,"10,2333","10a14,99€"
2961,PRESCRIPTEUR2,bancaire,2016,6,ILE-DE-FRANCE,Surendettement,Endettement,40,40-44ans,marie,2,4,employé,locataire,4014,4001€-4500€,1434,1001€-1500€,1812,1501€-2000€,\N,Non Renseigne,768,A,"284,444",B,8,72099,\N,4,63375,4,8724,0,\N,0,\N,0,\N,0,\N,"4,26667","3a5,99€"
4159,PRESCRIPTEUR17,bancaire,2017,2,OCCITANIE,Surendettement,Impayés,27,35-34ans,celibataire,1,0,employé,locataire,1079,<1150€,704,500€-1000€,191,1€-499€,\N,Non Renseigne,184,B,184,B,3,5913,\N,0,\N,1,500,0,\N,1,5218,1,195,0,\N,"6,13333","6a9,99€"
7034,PRESCRIPTEUR10,bancaire,2018,9,NORMANDIE,Surendettement,Cessation Paiement,60,55-64ans,divorce,1,0,fonctionnaire,locataire,1450,1150€-1500€,959,500€-1000€,1151,1000€-1500€,\N,Non Renseigne,-660,C,-660,C,7,26705,\N,1,336,5,17569,0,\N,1,8800,0,\N,0,\N,-22,Négatif
3002,PRESCRIPTEUR41,bancaire,2016,6,AUVERGNE RHONE ALPES,Accompagnement,Endettement,\N,Non Renseigne,marie,2,0,employé,locataire,2100,2001€-2500€,587,500€-1000€,180,1€-499€,\N,Non Renseigne,1333,A,"888,667",A,1,1200,\N,1,1200,0,\N,0,\N,0,\N,0,\N,0,\N,"22,2167",15€et+
